"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","branch.mcuq","branch.4fv7","randomiser.k5rb","randomiser.rz7w","Spreadsheet","Current.Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Spreadsheet..Emo","Spreadsheet..LHS_Lab","Spreadsheet..RHS_Lab","Spreadsheet..rand_M","Spreadsheet..Answer","Spreadsheet..C_points","Spreadsheet..L_points","Spreadsheet..W_points","Spreadsheet..rand_G","Manipulation..Spreadsheet","Store..Choice","Store..total","Store..total_score","Store..pounds","Store..total_money","Store..partA","Store..MoneyReward","Store..pointsPR","Random_ID"
"279",1730563442594,"02/11/2024 16:04:02",1730563442594,0,"02/11/2024 16:04:02",193496,6,"task-napx",NA,41067790,11991359,NA,"complete",NA,"672644bce37bd6749fce8f33","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1536x864","1536x864",NA,NA,0,"Gambling_GBO",15,"In","CDBEAFKGJHI",NA,"In","HM_OCT","seq3","Gamble_Rand_Seq3","Gamble_Rand_Seq3",63,"Rating","Screen 1","hx8b5a",1,"continue","",7249.69999999995,7243.09999999998,7249.69999999995,7249.69999999995,7243.09999999998,7249.69999999995,1,7249.69999999995,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","bored","not bored","bored",21,"",NA,NA,NA,NA,NA,"Right",NA,-2.66,NA,NA,NA,NA,4,"MDPRF78461"
"280",1730563442594,"02/11/2024 16:04:02",1730563442594,0,"02/11/2024 16:04:02",193496,6,"task-napx",NA,41067790,11991359,NA,"complete",NA,"672644bce37bd6749fce8f33","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1536x864","1536x864",NA,NA,0,"Gambling_GBO",15,"In","CDBEAFKGJHI",NA,"In","HM_OCT","seq3","Gamble_Rand_Seq3","Gamble_Rand_Seq3",63,"Rating","Screen 1","hx8b5a",1,"response","61",3569.40000000002,7243.09999999998,7249.69999999995,3569.40000000002,7243.09999999998,7249.69999999995,1,3569.40000000002,3680.29999999993,0,NA,"Slider","MoodSlider",2,"object-243","Rating","bored","not bored","bored",21,"",NA,NA,NA,NA,NA,"Right",NA,-2.66,NA,NA,NA,NA,4,"MDPRF78461"
"281",1730563444573,"02/11/2024 16:04:04",1730563444573,0,"02/11/2024 16:04:04",193496,6,"task-napx",NA,41067790,11991359,NA,"complete",NA,"672644bce37bd6749fce8f33","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1536x864","1536x864",NA,NA,0,"Gambling_GBO",15,"In","CDBEAFKGJHI",NA,"In","HM_OCT","seq3","Gamble_Rand_Seq3","Gamble_Rand_Seq3",7,"winB","Screen 1","pkkyi8",1,"continue","",1986.10000000003,1986.10000000003,1986.10000000003,1986.10000000003,1986.10000000003,1986.10000000003,1,1986.10000000003,0,0,NA,"Fixation Timing","Fixation",1,"object-246","winB","","","",NA,"Right",1,0,3,21,NA,"Right",NA,-2.66,NA,NA,NA,NA,4,"MDPRF78461"
"282",1730563445718,"02/11/2024 16:04:05",1730563445718,0,"02/11/2024 16:04:05",193496,6,"task-napx",NA,41067790,11991359,NA,"complete",NA,"672644bce37bd6749fce8f33","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1536x864","1536x864",NA,NA,0,"Gambling_GBO",15,"In","CDBEAFKGJHI",NA,"In","HM_OCT","seq3","Gamble_Rand_Seq3","Gamble_Rand_Seq3",7,"winB","choice","5lszbx",2,"response","Right",1145.20000009536,1138.70000000001,1145.20000009536,1145.20000009536,1138.70000000001,1145.20000009536,1,1145.20000009536,0,0,NA,"Keyboard Response","KeyResponseG",6,"object-256","winB","","","",NA,"Right",1,0,3,21,NA,"Right",NA,0.34,NA,NA,NA,NA,3,"MDPRF78461"
"283",1730563449711,"02/11/2024 16:04:09",1730563449711,0,"02/11/2024 16:04:09",193496,6,"task-napx",NA,41067790,11991359,NA,"complete",NA,"672644bce37bd6749fce8f33","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1536x864","1536x864",NA,NA,0,"Gambling_GBO",15,"In","CDBEAFKGJHI",NA,"In","HM_OCT","seq3","Gamble_Rand_Seq3","Gamble_Rand_Seq3",7,"winB","gamble","17lgr3",3,"timedOut","",4000.50000009534,4000,4000.50000009534,4000.50000009534,4000,4000.50000009534,1,4000.50000009534,0,0,NA,"Time Limit","screen",0,"screen","winB","","","",NA,"Right",1,0,3,21,NA,"Right",NA,0.34,NA,NA,NA,NA,3,"MDPRF78461"
"284",1730563450712,"02/11/2024 16:04:10",1730563450712,0,"02/11/2024 16:04:10",193496,6,"task-napx",NA,41067790,11991359,NA,"complete",NA,"672644bce37bd6749fce8f33","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1536x864","1536x864",NA,NA,0,"Gambling_GBO",15,"In","CDBEAFKGJHI",NA,"In","HM_OCT","seq3","Gamble_Rand_Seq3","Gamble_Rand_Seq3",7,"winB","win","dzz5jr",4,"timedOut","",1000.70000014303,1000.19999999995,1000.70000014303,1000.70000014303,1000.19999999995,1000.70000014303,1,1000.70000014303,0,0,NA,"Time Limit","screen",0,"screen","winB","","","",NA,"Right",1,0,3,21,NA,"Right",NA,0.34,NA,NA,NA,NA,3,"MDPRF78461"
"285",1730563450719,"02/11/2024 16:04:10",1730563450719,0,"02/11/2024 16:04:10",193496,6,"task-napx",NA,41067790,11991359,NA,"complete",NA,"672644bce37bd6749fce8f33","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1536x864","1536x864",NA,NA,0,"Gambling_GBO",15,"In","CDBEAFKGJHI",NA,"In","HM_OCT","seq3","Gamble_Rand_Seq3","Gamble_Rand_Seq3",64,"Rating","Screen 1","hx8b5a",1,"info","",6.89999999996508,0,6.89999999996508,6.89999999996508,0,6.89999999996508,1,6.89999999996508,0,0,NA,"Slider","MoodSlider",2,"object-243","Rating","bored","not bored","bored",22,"",NA,NA,NA,NA,NA,"Right",NA,0.34,NA,NA,NA,NA,3,"MDPRF78461"
"286",1730563456749,"02/11/2024 16:04:16",1730563456749,0,"02/11/2024 16:04:16",193496,6,"task-napx",NA,41067790,11991359,NA,"complete",NA,"672644bce37bd6749fce8f33","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1536x864","1536x864",NA,NA,0,"Gambling_GBO",15,"In","CDBEAFKGJHI",NA,"In","HM_OCT","seq3","Gamble_Rand_Seq3","Gamble_Rand_Seq3",64,"Rating","Screen 1","hx8b5a",1,"continue","",6037.40000000002,6034.5,6037.40000000002,6037.40000000002,6034.5,6037.40000000002,1,6037.40000000002,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","bored","not bored","bored",22,"",NA,NA,NA,NA,NA,"Right",NA,0.34,NA,NA,NA,NA,3,"MDPRF78461"
"287",1730563456753,"02/11/2024 16:04:16",1730563456753,0,"02/11/2024 16:04:16",193496,6,"task-napx",NA,41067790,11991359,NA,"complete",NA,"672644bce37bd6749fce8f33","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1536x864","1536x864",NA,NA,0,"Gambling_GBO",15,"In","CDBEAFKGJHI",NA,"In","HM_OCT","seq3","Gamble_Rand_Seq3","Gamble_Rand_Seq3",64,"Rating","Screen 1","hx8b5a",1,"response","56",5180.30000000005,6034.5,6041.40000000002,5180.30000000005,6034.5,6041.40000000002,1,5180.30000000005,861.099999999977,0,NA,"Slider","MoodSlider",2,"object-243","Rating","bored","not bored","bored",22,"",NA,NA,NA,NA,NA,"Right",NA,0.34,NA,NA,NA,NA,3,"MDPRF78461"
"288",1730563456760,"02/11/2024 16:04:16",1730563456760,0,"02/11/2024 16:04:16",193496,6,"task-napx",NA,41067790,11991359,NA,"complete",NA,"672644bce37bd6749fce8f33","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1536x864","1536x864",NA,NA,0,"Gambling_GBO",15,"In","CDBEAFKGJHI",NA,"In","HM_OCT","seq3","Gamble_Rand_Seq3","Gamble_Rand_Seq3",65,"Rating","Screen 1","hx8b5a",1,"info","",7,0,7,7,0,7,1,7,0,0,NA,"Slider","MoodSlider",2,"object-243","Rating","happy","not happy","happy",22,"",NA,NA,NA,NA,NA,"Right",NA,0.34,NA,NA,NA,NA,3,"MDPRF78461"
"289",1730563462376,"02/11/2024 16:04:22",1730563462376,0,"02/11/2024 16:04:22",193496,6,"task-napx",NA,41067790,11991359,NA,"complete",NA,"672644bce37bd6749fce8f33","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1536x864","1536x864",NA,NA,0,"Gambling_GBO",15,"In","CDBEAFKGJHI",NA,"In","HM_OCT","seq3","Gamble_Rand_Seq3","Gamble_Rand_Seq3",65,"Rating","Screen 1","hx8b5a",1,"continue","",5630.50000014307,5624.90000000002,5630.50000014307,5630.50000014307,5624.90000000002,5630.50000014307,1,5630.50000014307,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","happy","not happy","happy",22,"",NA,NA,NA,NA,NA,"Right",NA,0.34,NA,NA,NA,NA,3,"MDPRF78461"
"290",1730563462376,"02/11/2024 16:04:22",1730563462376,0,"02/11/2024 16:04:22",193496,6,"task-napx",NA,41067790,11991359,NA,"complete",NA,"672644bce37bd6749fce8f33","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1536x864","1536x864",NA,NA,0,"Gambling_GBO",15,"In","CDBEAFKGJHI",NA,"In","HM_OCT","seq3","Gamble_Rand_Seq3","Gamble_Rand_Seq3",65,"Rating","Screen 1","hx8b5a",1,"response","51",1236,5624.90000000002,5630.80000009539,1236,5624.90000000002,5630.80000009539,1,1236,4394.80000009539,0,NA,"Slider","MoodSlider",2,"object-243","Rating","happy","not happy","happy",22,"",NA,NA,NA,NA,NA,"Right",NA,0.34,NA,NA,NA,NA,3,"MDPRF78461"
"291",1730563462385,"02/11/2024 16:04:22",1730563462385,0,"02/11/2024 16:04:22",193496,6,"task-napx",NA,41067790,11991359,NA,"complete",NA,"672644bce37bd6749fce8f33","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1536x864","1536x864",NA,NA,0,"Gambling_GBO",15,"In","CDBEAFKGJHI",NA,"In","HM_OCT","seq3","Gamble_Rand_Seq3","Gamble_Rand_Seq3",66,"Rating","Screen 1","hx8b5a",1,"info","",6.80000000004657,0,6.80000000004657,6.80000000004657,0,6.80000000004657,1,6.80000000004657,0,0,NA,"Slider","MoodSlider",2,"object-243","Rating","frustrated","not frustrated","frustrated",22,"",NA,NA,NA,NA,NA,"Right",NA,0.34,NA,NA,NA,NA,3,"MDPRF78461"
"292",1730563464319,"02/11/2024 16:04:24",1730563464319,0,"02/11/2024 16:04:24",193496,6,"task-napx",NA,41067790,11991359,NA,"complete",NA,"672644bce37bd6749fce8f33","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1536x864","1536x864",NA,NA,0,"Gambling_GBO",15,"In","CDBEAFKGJHI",NA,"In","HM_OCT","seq3","Gamble_Rand_Seq3","Gamble_Rand_Seq3",66,"Rating","Screen 1","hx8b5a",1,"continue","",1948.29999995232,1944.5,1948.29999995232,1948.29999995232,1944.5,1948.29999995232,1,1948.29999995232,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","frustrated","not frustrated","frustrated",22,"",NA,NA,NA,NA,NA,"Right",NA,0.34,NA,NA,NA,NA,3,"MDPRF78461"
"293",1730563464319,"02/11/2024 16:04:24",1730563464319,0,"02/11/2024 16:04:24",193496,6,"task-napx",NA,41067790,11991359,NA,"complete",NA,"672644bce37bd6749fce8f33","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1536x864","1536x864",NA,NA,0,"Gambling_GBO",15,"In","CDBEAFKGJHI",NA,"In","HM_OCT","seq3","Gamble_Rand_Seq3","Gamble_Rand_Seq3",66,"Rating","Screen 1","hx8b5a",1,"response","29",1284.69999999995,1944.5,1948.90000009537,1284.69999999995,1944.5,1948.90000009537,1,1284.69999999995,664.200000095414,0,NA,"Slider","MoodSlider",2,"object-243","Rating","frustrated","not frustrated","frustrated",22,"",NA,NA,NA,NA,NA,"Right",NA,0.34,NA,NA,NA,NA,3,"MDPRF78461"
"294",1730563466301,"02/11/2024 16:04:26",1730563466301,0,"02/11/2024 16:04:26",193496,6,"task-napx",NA,41067790,11991359,NA,"complete",NA,"672644bce37bd6749fce8f33","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1536x864","1536x864",NA,NA,0,"Gambling_GBO",15,"In","CDBEAFKGJHI",NA,"In","HM_OCT","seq3","Gamble_Rand_Seq3","Gamble_Rand_Seq3",7,"winT","Screen 1","np5pnj",1,"continue","",1986.09999999998,1986.09999999998,1986.09999999998,1986.09999999998,1986.09999999998,1986.09999999998,1,1986.09999999998,0,0,NA,"Fixation Timing","Fixation",1,"object-304","winT","","","",NA,"Right",3.33,3,4,22,NA,"Right",NA,0.34,NA,NA,NA,NA,3,"MDPRF78461"
"295",1730563467379,"02/11/2024 16:04:27",1730563467379,0,"02/11/2024 16:04:27",193496,6,"task-napx",NA,41067790,11991359,NA,"complete",NA,"672644bce37bd6749fce8f33","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1536x864","1536x864",NA,NA,0,"Gambling_GBO",15,"In","CDBEAFKGJHI",NA,"In","HM_OCT","seq3","Gamble_Rand_Seq3","Gamble_Rand_Seq3",7,"winT","choice","gu8zgx",2,"response","Right",1077.40000000002,1076.40000000002,1077.40000000002,1077.40000000002,1076.40000000002,1077.40000000002,1,1077.40000000002,0,0,NA,"Keyboard Response","KeyResponseG",6,"object-326","winT","","","",NA,"Right",3.33,3,4,22,NA,"Right",NA,4.34,NA,NA,NA,NA,4,"MDPRF78461"
"296",1730563471378,"02/11/2024 16:04:31",1730563471378,0,"02/11/2024 16:04:31",193496,6,"task-napx",NA,41067790,11991359,NA,"complete",NA,"672644bce37bd6749fce8f33","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1536x864","1536x864",NA,NA,0,"Gambling_GBO",15,"In","CDBEAFKGJHI",NA,"In","HM_OCT","seq3","Gamble_Rand_Seq3","Gamble_Rand_Seq3",7,"winT","gamble","1lb69u",3,"timedOut","",4000.70000004768,4000.09999999998,4000.70000004768,4000.70000004768,4000.09999999998,4000.70000004768,1,4000.70000004768,0,0,NA,"Time Limit","screen",0,"screen","winT","","","",NA,"Right",3.33,3,4,22,NA,"Right",NA,4.34,NA,NA,NA,NA,4,"MDPRF78461"
"297",1730563472378,"02/11/2024 16:04:32",1730563472378,0,"02/11/2024 16:04:32",193496,6,"task-napx",NA,41067790,11991359,NA,"complete",NA,"672644bce37bd6749fce8f33","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1536x864","1536x864",NA,NA,0,"Gambling_GBO",15,"In","CDBEAFKGJHI",NA,"In","HM_OCT","seq3","Gamble_Rand_Seq3","Gamble_Rand_Seq3",7,"winT","win","dhtsbv",4,"timedOut","",1000.60000004771,1000.09999999998,1000.60000004771,1000.60000004771,1000.09999999998,1000.60000004771,1,1000.60000004771,0,0,NA,"Time Limit","screen",0,"screen","winT","","","",NA,"Right",3.33,3,4,22,NA,"Right",NA,4.34,NA,NA,NA,NA,4,"MDPRF78461"
"298",1730563472388,"02/11/2024 16:04:32",1730563472388,0,"02/11/2024 16:04:32",193496,6,"task-napx",NA,41067790,11991359,NA,"complete",NA,"672644bce37bd6749fce8f33","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1536x864","1536x864",NA,NA,0,"Gambling_GBO",15,"In","CDBEAFKGJHI",NA,"In","HM_OCT","seq3","Gamble_Rand_Seq3","Gamble_Rand_Seq3",67,"Rating","Screen 1","hx8b5a",1,"info","",7,0,7,7,0,7,1,7,0,0,NA,"Slider","MoodSlider",2,"object-243","Rating","frustrated","not frustrated","frustrated",23,"",NA,NA,NA,NA,NA,"Right",NA,4.34,NA,NA,NA,NA,4,"MDPRF78461"
"299",1730563481426,"02/11/2024 16:04:41",1730563481426,0,"02/11/2024 16:04:41",193496,6,"task-napx",NA,41067790,11991359,NA,"complete",NA,"672644bce37bd6749fce8f33","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1536x864","1536x864",NA,NA,0,"Gambling_GBO",15,"In","CDBEAFKGJHI",NA,"In","HM_OCT","seq3","Gamble_Rand_Seq3","Gamble_Rand_Seq3",67,"Rating","Screen 1","hx8b5a",1,"continue","",9048.09999995236,9041.40000000002,9048.09999995236,9048.09999995236,9041.40000000002,9048.09999995236,1,9048.09999995236,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","frustrated","not frustrated","frustrated",23,"",NA,NA,NA,NA,NA,"Right",NA,4.34,NA,NA,NA,NA,4,"MDPRF78461"
"300",1730563481427,"02/11/2024 16:04:41",1730563481427,0,"02/11/2024 16:04:41",193496,6,"task-napx",NA,41067790,11991359,NA,"complete",NA,"672644bce37bd6749fce8f33","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1536x864","1536x864",NA,NA,0,"Gambling_GBO",15,"In","CDBEAFKGJHI",NA,"In","HM_OCT","seq3","Gamble_Rand_Seq3","Gamble_Rand_Seq3",67,"Rating","Screen 1","hx8b5a",1,"response","31",7847,9041.40000000002,9048.30000000005,7847,9041.40000000002,9048.30000000005,1,7847,1201.30000000005,0,NA,"Slider","MoodSlider",2,"object-243","Rating","frustrated","not frustrated","frustrated",23,"",NA,NA,NA,NA,NA,"Right",NA,4.34,NA,NA,NA,NA,4,"MDPRF78461"
"301",1730563481432,"02/11/2024 16:04:41",1730563481432,0,"02/11/2024 16:04:41",193496,6,"task-napx",NA,41067790,11991359,NA,"complete",NA,"672644bce37bd6749fce8f33","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1536x864","1536x864",NA,NA,0,"Gambling_GBO",15,"In","CDBEAFKGJHI",NA,"In","HM_OCT","seq3","Gamble_Rand_Seq3","Gamble_Rand_Seq3",68,"Rating","Screen 1","hx8b5a",1,"info","",6.90000000002328,0,6.90000000002328,6.90000000002328,0,6.90000000002328,1,6.90000000002328,0,0,NA,"Slider","MoodSlider",2,"object-243","Rating","bored","not bored","bored",23,"",NA,NA,NA,NA,NA,"Right",NA,4.34,NA,NA,NA,NA,4,"MDPRF78461"
"302",1730563483468,"02/11/2024 16:04:43",1730563483468,0,"02/11/2024 16:04:43",193496,6,"task-napx",NA,41067790,11991359,NA,"complete",NA,"672644bce37bd6749fce8f33","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1536x864","1536x864",NA,NA,0,"Gambling_GBO",15,"In","CDBEAFKGJHI",NA,"In","HM_OCT","seq3","Gamble_Rand_Seq3","Gamble_Rand_Seq3",68,"Rating","Screen 1","hx8b5a",1,"continue","",2048.60000000009,2041.70000000007,2048.60000000009,2048.60000000009,2041.70000000007,2048.60000000009,1,2048.60000000009,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","bored","not bored","bored",23,"",NA,NA,NA,NA,NA,"Right",NA,4.34,NA,NA,NA,NA,4,"MDPRF78461"
"303",1730563483468,"02/11/2024 16:04:43",1730563483468,0,"02/11/2024 16:04:43",193496,6,"task-napx",NA,41067790,11991359,NA,"complete",NA,"672644bce37bd6749fce8f33","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1536x864","1536x864",NA,NA,0,"Gambling_GBO",15,"In","CDBEAFKGJHI",NA,"In","HM_OCT","seq3","Gamble_Rand_Seq3","Gamble_Rand_Seq3",68,"Rating","Screen 1","hx8b5a",1,"response","61",980,2041.70000000007,2048.60000000009,980,2041.70000000007,2048.60000000009,1,980,1068.60000000009,0,NA,"Slider","MoodSlider",2,"object-243","Rating","bored","not bored","bored",23,"",NA,NA,NA,NA,NA,"Right",NA,4.34,NA,NA,NA,NA,4,"MDPRF78461"
"304",1730563483473,"02/11/2024 16:04:43",1730563483473,0,"02/11/2024 16:04:43",193496,6,"task-napx",NA,41067790,11991359,NA,"complete",NA,"672644bce37bd6749fce8f33","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1536x864","1536x864",NA,NA,0,"Gambling_GBO",15,"In","CDBEAFKGJHI",NA,"In","HM_OCT","seq3","Gamble_Rand_Seq3","Gamble_Rand_Seq3",69,"Rating","Screen 1","hx8b5a",1,"info","",6.90000000002328,0,6.90000000002328,6.90000000002328,0,6.90000000002328,1,6.90000000002328,0,0,NA,"Slider","MoodSlider",2,"object-243","Rating","happy","not happy","happy",23,"",NA,NA,NA,NA,NA,"Right",NA,4.34,NA,NA,NA,NA,4,"MDPRF78461"
"305",1730563486411,"02/11/2024 16:04:46",1730563486411,0,"02/11/2024 16:04:46",193496,6,"task-napx",NA,41067790,11991359,NA,"complete",NA,"672644bce37bd6749fce8f33","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1536x864","1536x864",NA,NA,0,"Gambling_GBO",15,"In","CDBEAFKGJHI",NA,"In","HM_OCT","seq3","Gamble_Rand_Seq3","Gamble_Rand_Seq3",69,"Rating","Screen 1","hx8b5a",1,"continue","",2950.19999999995,2944.5,2950.19999999995,2950.19999999995,2944.5,2950.19999999995,1,2950.19999999995,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","happy","not happy","happy",23,"",NA,NA,NA,NA,NA,"Right",NA,4.34,NA,NA,NA,NA,4,"MDPRF78461"
"306",1730563486411,"02/11/2024 16:04:46",1730563486411,0,"02/11/2024 16:04:46",193496,6,"task-napx",NA,41067790,11991359,NA,"complete",NA,"672644bce37bd6749fce8f33","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1536x864","1536x864",NA,NA,0,"Gambling_GBO",15,"In","CDBEAFKGJHI",NA,"In","HM_OCT","seq3","Gamble_Rand_Seq3","Gamble_Rand_Seq3",69,"Rating","Screen 1","hx8b5a",1,"response","40",2173.59999999998,2944.5,2950.800000143,2173.59999999998,2944.5,2950.800000143,1,2173.59999999998,777.200000143028,0,NA,"Slider","MoodSlider",2,"object-243","Rating","happy","not happy","happy",23,"",NA,NA,NA,NA,NA,"Right",NA,4.34,NA,NA,NA,NA,4,"MDPRF78461"
"307",1730563488392,"02/11/2024 16:04:48",1730563488392,0,"02/11/2024 16:04:48",193496,6,"task-napx",NA,41067790,11991359,NA,"complete",NA,"672644bce37bd6749fce8f33","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1536x864","1536x864",NA,NA,0,"Gambling_GBO",15,"In","CDBEAFKGJHI",NA,"In","HM_OCT","seq3","Gamble_Rand_Seq3","Gamble_Rand_Seq3",4,"lossT","Screen 1","2oxi65",1,"continue","",1986.29999999993,1986.29999999993,1986.29999999993,1986.29999999993,1986.29999999993,1986.29999999993,1,1986.29999999993,0,0,NA,"Fixation Timing","Fixation",1,"object-354","lossT","","","",NA,"Right",3.67,2,7,23,NA,"Right",NA,4.34,NA,NA,NA,NA,4,"MDPRF78461"
"308",1730563490417,"02/11/2024 16:04:50",1730563490417,0,"02/11/2024 16:04:50",193496,6,"task-napx",NA,41067790,11991359,NA,"complete",NA,"672644bce37bd6749fce8f33","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1536x864","1536x864",NA,NA,0,"Gambling_GBO",15,"In","CDBEAFKGJHI",NA,"In","HM_OCT","seq3","Gamble_Rand_Seq3","Gamble_Rand_Seq3",4,"lossT","choice","zjftf8",2,"response","Right",2024.30000009539,2020.59999999998,2024.30000009539,2024.30000009539,2020.59999999998,2024.30000009539,1,2024.30000009539,0,0,NA,"Keyboard Response","KeyResponseG",6,"object-352","lossT","","","",NA,"Right",3.67,2,7,23,NA,"Right",NA,6.34,NA,NA,NA,NA,2,"MDPRF78461"
"309",1730563494413,"02/11/2024 16:04:54",1730563494413,0,"02/11/2024 16:04:54",193496,6,"task-napx",NA,41067790,11991359,NA,"complete",NA,"672644bce37bd6749fce8f33","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1536x864","1536x864",NA,NA,0,"Gambling_GBO",15,"In","CDBEAFKGJHI",NA,"In","HM_OCT","seq3","Gamble_Rand_Seq3","Gamble_Rand_Seq3",4,"lossT","gamble","h5bf9r",3,"timedOut","",4000.59999995236,4000.20000000007,4000.59999995236,4000.59999995236,4000.20000000007,4000.59999995236,1,4000.59999995236,0,0,NA,"Time Limit","screen",0,"screen","lossT","","","",NA,"Right",3.67,2,7,23,NA,"Right",NA,6.34,NA,NA,NA,NA,2,"MDPRF78461"
"310",1730563495413,"02/11/2024 16:04:55",1730563495413,0,"02/11/2024 16:04:55",193496,6,"task-napx",NA,41067790,11991359,NA,"complete",NA,"672644bce37bd6749fce8f33","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1536x864","1536x864",NA,NA,0,"Gambling_GBO",15,"In","CDBEAFKGJHI",NA,"In","HM_OCT","seq3","Gamble_Rand_Seq3","Gamble_Rand_Seq3",4,"lossT","loss","kmnw8b",4,"timedOut","",1000.50000009534,1000,1000.50000009534,1000.50000009534,1000,1000.50000009534,1,1000.50000009534,0,0,NA,"Time Limit","screen",0,"screen","lossT","","","",NA,"Right",3.67,2,7,23,NA,"Right",NA,6.34,NA,NA,NA,NA,2,"MDPRF78461"
"311",1730563495419,"02/11/2024 16:04:55",1730563495419,0,"02/11/2024 16:04:55",193496,6,"task-napx",NA,41067790,11991359,NA,"complete",NA,"672644bce37bd6749fce8f33","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1536x864","1536x864",NA,NA,0,"Gambling_GBO",15,"In","CDBEAFKGJHI",NA,"In","HM_OCT","seq3","Gamble_Rand_Seq3","Gamble_Rand_Seq3",70,"Rating","Screen 1","hx8b5a",1,"info","",6.90000000002328,0,6.90000000002328,6.90000000002328,0,6.90000000002328,1,6.90000000002328,0,0,NA,"Slider","MoodSlider",2,"object-243","Rating","happy","not happy","happy",24,"",NA,NA,NA,NA,NA,"Right",NA,6.34,NA,NA,NA,NA,2,"MDPRF78461"
"312",1730563504694,"02/11/2024 16:05:04",1730563504694,0,"02/11/2024 16:05:04",193496,6,"task-napx",NA,41067790,11991359,NA,"complete",NA,"672644bce37bd6749fce8f33","computer","Desktop or Laptop","Windows 10","Chrome 130.0.0.0","1536x864","1536x864",NA,NA,0,"Gambling_GBO",15,"In","CDBEAFKGJHI",NA,"In","HM_OCT","seq3","Gamble_Rand_Seq3","Gamble_Rand_Seq3",70,"Rating","Screen 1","hx8b5a",1,"continue","",9281.70000014303,9277.59999999998,9281.70000014303,9281.70000014303,9277.59999999998,9281.70000014303,1,9281.70000014303,0,0,NA,"Click To Continue","Continue Button",3,"object-25","Rating","happy","not happy","happy",24,"",NA,NA,NA,NA,NA,"Right",NA,6.34,NA,NA,NA,NA,2,"MDPRF78461"
